Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,ESG_Label
33,7339.192000138846,43,826308.6364955166,3,1,EUA,5.0,1,11,4,5,1,0,1,1,7,43058.72842696604,1
36,6158.790259163109,108,1068651.136000316,17,2,Brasil,13.75,0,7,2,3,1,0,0,0,3,0.0,0
68,12751.767105731025,4,1562324.8572684326,18,2,Alemanha,13.75,1,14,3,3,1,0,0,1,9,22905.803076967037,1
35,14289.885647118943,62,1311269.4319673898,17,1,Brasil,2.0,0,2,3,3,1,0,0,0,2,0.0,0
69,14603.862715117766,48,858915.9809200101,14,0,Brasil,13.75,0,5,1,1,0,0,0,0,2,0.0,0
33,11528.075621570488,28,1949055.6659966996,11,1,Alemanha,13.75,0,7,3,3,0,0,0,0,4,0.0,0
25,7372.014177342544,16,224513.08814265308,14,2,Brasil,13.75,0,5,2,2,0,0,0,1,2,0.0,1
50,9271.700807904868,103,421541.6884243871,5,1,EUA,13.75,0,4,3,2,0,1,0,0,1,0.0,1
66,16609.394555847703,89,689212.0939630114,6,2,EUA,13.75,1,12,3,4,1,1,0,0,7,46822.91729286228,0
29,10061.485741599674,77,464858.4332059412,19,1,Brasil,13.75,0,0,2,3,0,0,0,0,1,0.0,0
28,12573.670522725904,69,1254629.5736439626,11,2,Brasil,5.0,0,1,1,1,0,0,0,0,0,0.0,0
22,7697.39806570045,30,88705.95137914795,2,0,Brasil,13.75,1,13,3,4,0,0,1,1,9,65828.16073893491,1
44,13346.33218183614,65,363099.2007040977,10,1,Brasil,13.75,0,4,3,4,0,0,0,0,2,0.0,0
29,10169.261753283688,69,593761.0029406227,13,1,Brasil,2.0,0,2,3,3,0,0,0,0,2,0.0,0
34,16186.850855103054,118,1369858.0924078398,2,1,EUA,2.0,0,1,3,4,0,0,0,0,0,0.0,0
23,15094.230824827253,14,1752971.1163364449,14,0,Brasil,13.75,0,4,3,4,0,0,0,0,3,0.0,0
50,10017.1762137004,75,1598998.6234005783,17,2,Brasil,13.75,0,7,1,2,1,0,0,0,4,0.0,0
22,11493.343890609347,34,372341.0571680072,9,2,Brasil,13.75,0,6,3,4,1,0,0,0,4,0.0,0
45,9795.535039837485,56,1135157.4592977276,8,1,Brasil,5.0,1,11,4,5,1,0,1,1,6,81562.14178533529,1
31,6322.2672138199605,29,69745.0642359276,8,0,EUA,2.0,0,5,1,1,0,0,0,0,2,0.0,0
22,8570.230281811133,82,627968.1829521938,7,0,Brasil,13.75,0,4,2,2,0,0,0,0,2,0.0,0
50,12792.869310883281,79,1613907.7517083702,16,1,Brasil,5.0,1,10,5,5,1,1,0,1,5,92964.25613767041,1
67,13301.037992918327,110,918764.7703492456,19,1,Alemanha,13.75,1,10,4,4,0,1,1,0,5,84011.4982663168,1
65,12594.191614370555,25,308383.2313289108,17,0,Brasil,13.75,0,2,3,3,1,1,0,0,1,0.0,0
58,10793.067784165458,94,882721.2291617423,1,1,Brasil,13.75,0,5,2,2,1,0,0,1,2,0.0,0
36,15732.266422883942,109,404085.52166983427,13,1,Brasil,13.75,0,6,2,2,0,0,0,0,4,0.0,0
39,12254.16761824375,66,792451.001149286,16,1,Brasil,13.75,0,7,3,3,0,0,0,0,3,0.0,0
22,14813.015312383788,115,980788.6107682084,6,1,Brasil,13.75,0,7,3,4,0,0,0,1,4,0.0,0
19,4904.899471189926,40,705620.6438969466,15,1,Brasil,13.75,0,5,1,1,1,0,0,0,4,0.0,0
47,2000.0,91,1874568.211363383,12,0,Alemanha,13.75,1,10,4,4,1,1,0,1,5,92341.8772550561,1
64,13135.15211135232,118,1129435.2921372,8,0,Brasil,13.75,1,8,4,3,1,0,1,1,5,73599.71235751688,1
56,6300.937385114043,113,1687356.4211543244,1,2,Brasil,5.0,0,3,1,1,1,0,1,0,1,0.0,1
21,11150.193189147776,15,1523849.8086406046,11,1,Brasil,13.75,0,5,1,2,0,0,0,0,3,0.0,0
50,10791.611835901578,32,1325720.9554428754,15,2,Brasil,2.0,1,14,3,3,0,1,0,1,10,82099.45251983228,0
30,18349.602409662148,20,998808.6091221386,1,0,Brasil,13.75,0,5,2,1,0,0,0,0,3,0.0,0
37,13599.986211774425,53,14325.829725359128,16,1,Brasil,5.0,0,5,2,3,0,0,0,0,2,0.0,0
24,12663.436107194691,78,1230800.5250986468,7,1,Brasil,13.75,0,2,3,3,1,0,0,0,1,0.0,0
32,15347.964618534694,91,718355.3314749704,1,2,Brasil,13.75,0,6,1,1,0,1,0,0,4,0.0,0
40,13473.990347356155,67,244346.71193462439,2,2,Alemanha,13.75,1,13,5,4,0,0,1,1,7,19579.804419320826,1
31,10169.292028046268,49,894806.2645880346,8,0,Brasil,13.75,0,7,2,2,0,0,0,0,3,0.0,0
40,16285.90372101824,67,1473751.1113437763,11,0,Brasil,13.75,0,6,1,1,0,0,0,1,3,0.0,0
36,7560.999488446903,77,1923738.8114504209,13,1,Brasil,13.75,0,5,1,1,1,0,0,0,4,0.0,0
46,13292.98875013425,89,754468.7333329432,5,2,EUA,5.0,1,9,5,4,0,1,0,1,7,53220.551592686905,1
37,5809.720823454755,82,1090019.3644229036,18,1,EUA,5.0,1,11,4,5,0,1,1,1,6,84646.84226047914,1
46,12815.77543006398,1,1703976.322893534,19,2,Brasil,13.75,0,7,1,1,1,0,0,0,4,0.0,0
41,12771.958567091719,39,674658.8457005295,3,0,Brasil,5.0,0,5,3,3,1,0,0,0,3,0.0,0
35,18705.81984765865,61,293091.9174919226,1,1,EUA,13.75,0,1,3,3,0,0,0,0,0,0.0,0
27,5740.104426232882,55,570944.8441530513,5,1,Alemanha,5.0,0,4,2,3,0,1,1,0,3,0.0,1
58,9596.45129658475,69,1799254.4313186922,19,0,Brasil,13.75,1,10,4,4,1,1,1,1,6,13513.752026157203,1
25,15290.729706296575,2,327192.2858390571,9,1,EUA,13.75,1,9,3,2,0,1,0,1,7,18558.167406498567,1
43,13341.26902558923,94,665149.9114034963,7,2,EUA,13.75,0,6,1,1,0,0,0,0,5,0.0,0
46,12721.220205350011,17,934634.2178956778,12,2,Brasil,13.75,0,3,3,4,0,0,0,0,1,0.0,0
27,8175.457188165843,29,1695755.3147469307,14,0,Brasil,13.75,0,4,3,4,0,0,0,0,3,0.0,0
34,9636.726607634282,117,1876049.4344694195,16,1,Brasil,13.75,1,12,4,4,1,1,0,1,9,78806.02305340221,1
19,16980.164032893026,106,857362.5161701771,13,1,Brasil,5.0,0,0,3,3,0,0,0,0,0,0.0,0
23,11793.963224984289,4,1864588.556223496,18,0,Brasil,13.75,0,4,3,3,1,0,0,0,2,0.0,0
22,13501.438784577893,73,331303.59876693157,10,2,Alemanha,13.75,0,7,2,1,0,0,0,0,5,0.0,0
45,11539.246684894084,64,322136.0608737771,6,0,Brasil,13.75,1,12,5,4,0,1,0,1,7,33884.657254296144,1
58,7267.657939000939,85,1899009.1310732476,3,1,Brasil,13.75,1,9,4,5,1,0,0,1,7,36046.53570053732,1
22,15735.241704299986,43,1024263.465721379,4,1,Brasil,13.75,0,6,3,2,0,0,0,0,5,0.0,0
35,14012.929538129985,76,379956.59235436836,1,1,Brasil,13.75,0,3,3,3,0,0,1,0,1,0.0,0
43,21222.547349468754,12,981100.8374453681,11,0,EUA,13.75,0,2,3,4,0,0,0,1,2,0.0,0
37,7937.67448139782,50,1568590.1992043124,17,0,Brasil,13.75,1,8,4,5,1,1,1,1,4,48329.41659627107,1
58,15290.291684801923,68,1655571.527789812,5,1,Brasil,13.75,0,3,3,3,0,0,0,0,1,0.0,0
66,6753.824135851995,61,1729298.8207319921,12,1,Brasil,13.75,1,9,3,3,0,0,0,0,7,53044.7554754569,0
44,12629.38627069231,92,1143446.097143963,7,1,Brasil,13.75,1,12,5,5,1,1,1,1,7,32618.54888694816,1
66,15906.026356252658,73,1735222.5685920818,4,0,EUA,13.75,1,11,3,3,1,0,0,0,7,52010.877465190555,0
29,3711.4595356140526,104,1024960.1155184768,16,0,Brasil,5.0,0,7,3,2,0,0,0,0,5,0.0,0
24,11180.270103033568,51,1218049.2057582438,15,1,Brasil,13.75,1,13,3,2,1,0,0,0,7,77886.11052648952,0
20,9747.161063829519,120,1519852.4065205741,14,2,Brasil,13.75,0,7,1,1,0,0,0,0,3,0.0,0
27,9192.170806819513,96,856616.2324939119,2,0,Brasil,13.75,0,1,1,1,0,1,0,0,0,0.0,0
51,13540.850609037418,77,156427.15940616178,10,0,Brasil,5.0,1,12,4,3,1,1,1,1,9,13684.899442529535,1
42,16482.74282569038,98,706831.0501468182,2,0,Brasil,13.75,1,14,3,3,1,0,0,1,10,41632.26340350555,1
52,11466.885139083379,83,1251648.991423961,5,0,Brasil,13.75,0,2,3,4,0,0,0,1,2,0.0,1
33,12821.945710240081,78,392741.41558255896,13,0,Brasil,13.75,0,6,3,3,0,1,0,0,5,0.0,0
19,12457.235012236992,5,305286.8733642837,10,1,Brasil,13.75,1,10,3,2,0,0,1,1,7,18734.139686585862,1
41,12007.214025425657,91,593230.2837369608,13,2,Brasil,13.75,0,7,2,1,0,1,0,0,4,0.0,1
27,7642.629449151575,28,73901.8099328645,14,0,Brasil,13.75,0,4,3,4,1,0,0,0,3,0.0,0
55,16433.77840689157,90,1489411.5671929703,18,1,Brasil,13.75,0,6,2,3,0,1,1,1,4,0.0,1
39,13180.781472635344,10,524844.0483547942,8,1,Brasil,13.75,1,13,4,4,1,1,1,1,9,99368.52322178785,1
43,13579.52596001031,88,257234.40930683305,5,2,Brasil,13.75,0,5,1,1,1,0,0,0,4,0.0,1
60,8773.96148389767,81,1401267.5377672361,12,1,Brasil,5.0,0,5,3,4,0,0,0,0,4,0.0,0
56,10163.118408043038,52,1687426.7449611428,16,2,Brasil,13.75,0,2,1,1,1,0,1,1,0,0.0,0
44,11295.463209156886,80,49552.43576493912,19,1,Brasil,5.0,1,12,3,3,0,1,1,0,7,20563.947648729787,0
46,5863.501226204594,17,474863.54377503745,7,2,Brasil,13.75,0,1,2,2,0,1,0,0,0,0.0,0
64,5247.862699209288,65,1891012.326490471,4,1,EUA,13.75,1,10,5,5,0,0,1,1,6,72317.30838998244,1
55,9597.00827744573,21,776655.7305062227,19,0,Brasil,13.75,0,2,1,1,0,0,0,0,1,0.0,0
37,14090.08306576956,54,1877798.2061300431,10,2,Brasil,5.0,1,10,4,4,0,1,0,1,6,9220.795102290715,1
44,9387.450440280238,111,555682.951357648,8,1,Brasil,5.0,0,3,2,1,0,0,0,0,2,0.0,0
58,7924.779209637146,49,443954.59478814463,16,0,EUA,13.75,0,2,3,4,0,0,0,1,2,0.0,1
37,8741.25738704932,107,436075.73933871184,4,2,EUA,5.0,0,4,2,3,0,0,0,0,3,0.0,0
61,10178.630307418749,22,179605.03424562715,10,1,Brasil,13.75,0,4,2,3,0,1,1,0,1,0.0,1
36,10584.564148719584,69,1793900.25413316,19,0,Brasil,5.0,0,4,1,1,0,1,1,0,3,0.0,1
37,20662.085808826225,64,1959871.6950394732,16,1,Brasil,5.0,0,2,2,1,0,0,0,0,0,0.0,0
52,16218.482513949273,36,1909472.5264705594,12,1,Brasil,2.0,0,6,1,1,0,0,0,0,3,0.0,0
64,16099.096449126911,21,1705535.9982562752,2,1,Brasil,13.75,0,5,1,1,0,0,0,0,4,0.0,0
19,16674.321457093527,56,1695306.9362254406,11,0,EUA,13.75,0,4,3,3,0,1,0,0,1,0.0,0
47,8004.716522663803,73,1325560.0796662853,13,2,Alemanha,13.75,1,9,4,4,1,1,1,1,5,49507.41551620985,1
51,7110.541540051044,91,1654165.286781721,3,2,Brasil,13.75,0,6,2,3,0,0,0,1,3,0.0,0
39,7572.518833863774,48,424601.30504266504,17,0,EUA,13.75,1,11,5,5,1,1,0,1,8,24697.473950727363,1
20,17338.024533351352,76,781946.1344703857,10,1,Brasil,13.75,0,1,2,3,0,1,0,0,0,0.0,0
23,9811.232844470036,18,1285264.2236565484,8,0,Brasil,13.75,0,2,3,2,0,0,0,0,2,0.0,0
32,6994.575271042852,118,1750794.9517975766,6,2,Brasil,13.75,0,5,2,1,0,0,0,0,3,0.0,0
44,10276.015199120748,99,1324334.2301138795,14,2,Brasil,13.75,0,5,2,2,1,1,1,0,2,0.0,1
27,11045.57787314149,15,1679653.6970850697,19,1,Alemanha,13.75,1,8,3,3,1,1,1,1,6,45571.1938739526,1
26,13073.653094778248,114,953159.536540102,1,2,EUA,2.0,0,0,3,4,1,0,0,0,1,0.0,0
50,13003.804082848172,44,1437434.438033038,11,1,Brasil,13.75,0,6,2,2,1,1,0,0,5,0.0,0
49,8687.277744505967,94,1960161.8046864225,14,1,EUA,2.0,0,3,2,3,0,1,0,0,3,0.0,0
65,14742.625570054843,45,315442.2286882179,13,1,EUA,13.75,1,14,3,2,1,0,0,1,9,88027.27220790293,1
23,9443.225864999367,97,1854572.177708621,12,0,Brasil,13.75,1,8,4,5,1,0,0,1,5,33770.1173651744,0
58,11374.894653179828,36,1049504.2562053865,6,0,Brasil,13.75,0,5,2,1,1,1,0,0,2,0.0,0
53,14747.09628201342,40,1290003.8811528154,4,1,EUA,13.75,0,1,2,2,1,0,0,0,0,0.0,0
19,9432.714384222634,51,1756959.3237519204,9,0,EUA,13.75,0,7,2,3,0,0,0,0,3,0.0,0
46,9722.59430567545,117,825211.8033791108,7,0,Alemanha,13.75,0,4,1,1,0,0,0,1,2,0.0,0
21,14366.672198772525,30,843198.2240312007,7,0,Brasil,2.0,0,2,1,1,0,0,0,0,0,0.0,0
18,8569.067293579923,26,1059091.8543307297,13,1,Brasil,5.0,0,5,3,2,0,0,0,0,2,0.0,0
36,10460.831905583716,85,48013.14814873265,2,2,EUA,13.75,0,7,2,1,0,0,0,0,3,0.0,0
43,14222.96871217157,101,998365.7000772681,2,2,Brasil,13.75,0,6,1,1,0,1,0,0,3,0.0,0
42,20216.3697657439,107,589263.6573385183,15,1,EUA,13.75,0,2,2,2,0,0,0,1,0,0.0,0
27,14421.618019050988,31,1856628.822959645,16,1,Brasil,13.75,0,0,3,3,0,0,1,0,0,0.0,0
32,13890.559051960046,120,184593.24451853233,2,1,Brasil,13.75,0,2,3,2,1,0,1,0,2,0.0,1
39,14123.206334690918,56,924047.7194194056,5,0,Brasil,13.75,1,14,5,5,0,1,0,1,10,5425.830799873366,1
68,7707.238903731803,61,1895461.6590509482,2,1,Brasil,13.75,0,1,3,3,0,0,0,0,0,0.0,0
65,12462.386954719632,17,1803060.1481337703,7,0,Brasil,13.75,0,7,1,1,1,0,0,1,5,0.0,0
38,11880.934046654393,81,1405683.400325355,5,1,EUA,13.75,0,7,3,2,0,0,0,0,5,0.0,0
39,13286.338161491025,98,1182828.4934721887,11,0,Brasil,2.0,0,6,3,3,1,0,0,0,5,0.0,0
53,12466.032209903484,24,568654.5648943519,8,1,Brasil,5.0,0,1,1,1,0,1,0,0,0,0.0,0
51,13518.79870966845,97,740244.654377385,17,0,Alemanha,13.75,1,10,4,4,0,0,1,1,5,96055.99640413966,1
47,10754.131220403193,4,189368.38086071322,14,0,Brasil,13.75,0,4,2,1,0,1,0,1,1,0.0,0
42,12234.435669487171,9,1574355.512538893,5,2,Brasil,13.75,0,3,1,1,0,1,0,0,2,0.0,0
62,7088.685735772032,2,654500.8381285854,4,0,Brasil,5.0,0,4,3,2,0,0,0,1,1,0.0,0
45,10720.370887988345,35,1338885.9790701126,3,1,Brasil,5.0,0,1,3,2,0,0,0,0,1,0.0,0
18,17563.334192706574,38,721613.6066252408,7,0,Brasil,13.75,0,1,1,2,0,0,0,0,0,0.0,0
66,13275.233358513024,45,934017.5783785627,11,0,Alemanha,13.75,1,13,5,5,1,1,0,1,8,26891.31319613589,1
62,11916.315850467692,15,1114454.920029026,1,1,Brasil,5.0,1,14,5,5,0,1,0,1,10,26860.9405257532,1
21,19584.493105017387,107,1605686.2926973011,18,1,EUA,13.75,0,7,2,3,0,0,0,0,3,0.0,0
24,6556.660086795683,42,430201.191305954,1,0,Brasil,5.0,0,1,2,2,0,0,0,0,0,0.0,0
66,7562.177778215121,3,803543.1197914142,16,2,Alemanha,13.75,0,6,1,1,1,0,0,1,3,0.0,0
26,18850.84564510509,31,268862.328064717,13,1,Brasil,13.75,0,5,3,2,0,1,0,0,4,0.0,0
53,12183.843744195736,52,160763.404793306,6,1,Brasil,13.75,1,14,3,2,1,1,1,1,9,16579.628609071988,1
36,11029.667854840825,41,1213301.9687758957,6,0,EUA,13.75,1,12,4,5,1,1,0,1,8,52071.518729976975,1
18,7203.182699617427,57,386291.1782742163,14,1,EUA,13.75,0,4,2,2,1,1,0,0,3,0.0,0
27,13790.785065580047,42,129000.69043293664,5,1,Brasil,5.0,0,6,1,1,0,0,0,0,4,0.0,0
53,14177.839478109849,53,1795224.883100747,8,0,Brasil,13.75,0,2,3,3,0,1,0,0,2,0.0,0
26,7622.022556660415,119,1073285.6953729377,18,1,Brasil,13.75,0,2,1,2,0,0,0,0,1,0.0,0
62,11438.897657798287,56,277910.13273193943,6,0,Brasil,13.75,0,5,1,1,0,1,0,0,4,0.0,0
63,10657.936671867736,87,116317.99362062392,5,0,EUA,2.0,1,9,4,4,1,1,0,0,6,66719.56118825433,0
59,13023.908585675084,76,248521.5062931757,10,0,Brasil,13.75,1,8,5,5,1,1,1,0,6,60558.414223446125,1
49,7522.999031117424,72,947961.1082380221,18,2,Brasil,13.75,1,8,5,4,1,1,0,0,5,71705.54913456776,1
49,17007.789818052628,53,1340245.8577861066,13,1,Brasil,13.75,0,0,3,2,1,0,0,1,0,0.0,0
23,15663.295126390418,85,1286147.3492222307,6,1,Alemanha,13.75,1,10,5,5,1,1,0,0,7,88741.52421715869,1
65,10547.297765068735,85,297401.94166635204,4,0,EUA,2.0,1,14,5,5,1,0,1,0,9,73959.51776062642,1
55,11134.325153446514,32,1270643.0141570405,13,0,Brasil,13.75,1,9,4,3,1,1,0,1,5,53317.77748713911,1
34,11454.311398889537,81,815682.5921930228,18,0,EUA,2.0,0,2,1,1,0,0,0,0,0,0.0,0
27,8886.765787973985,54,934840.1307559354,13,1,EUA,5.0,0,6,3,2,0,0,0,1,3,0.0,0
67,10226.282327059856,37,1604846.508428181,13,0,Brasil,13.75,1,14,4,5,0,1,0,1,10,34320.3000466809,1
44,10918.918529301563,88,671673.7516324803,7,0,Brasil,5.0,0,3,2,2,1,0,0,0,1,0.0,0
67,18451.473482828515,8,302528.103855074,5,0,EUA,5.0,0,6,2,2,1,0,0,0,4,0.0,0
52,15786.473233321747,82,1748171.7357970176,3,2,Brasil,5.0,1,12,5,5,0,0,0,0,7,91286.56508984431,0
69,15738.618829346495,11,432139.8459740126,6,1,EUA,13.75,0,3,2,2,0,0,0,0,2,0.0,0
38,13479.702452017562,54,595119.442403739,8,0,Brasil,5.0,1,13,3,4,0,0,0,1,8,91900.97327600536,1
42,7530.691964275062,60,1416114.2172162186,12,1,Alemanha,13.75,0,6,2,2,1,0,0,0,3,0.0,0
45,11834.035581690483,10,1370265.1309446385,2,1,Brasil,5.0,0,0,1,2,0,0,0,0,0,0.0,0
64,15881.953838453519,90,1602796.0423548191,11,0,Brasil,13.75,1,8,3,3,1,1,1,0,5,63976.83711577747,1
32,6966.941482530849,111,375894.6164814027,3,0,EUA,13.75,0,0,2,1,1,0,0,0,0,0.0,1
21,14546.212827493058,70,711036.9876952645,10,2,Brasil,13.75,1,14,3,2,1,1,1,0,10,91833.78799800355,0
46,21290.436901051064,115,260507.64552295956,8,1,Brasil,13.75,0,5,1,2,1,0,1,0,3,0.0,0
26,16247.266583958928,81,1086667.9028655225,8,2,Brasil,5.0,0,0,1,2,0,1,0,0,0,0.0,0
44,17656.11654224795,87,592215.4791520154,14,0,Brasil,2.0,0,2,1,1,1,0,0,0,1,0.0,0
43,12873.355001768643,42,1380981.9256070398,4,1,Brasil,13.75,1,8,3,3,0,1,0,0,5,45072.68510368522,0
36,15871.72779505996,37,10685.292289236733,15,0,Brasil,13.75,0,3,3,4,0,1,0,0,1,0.0,0
45,9128.587142583858,92,128769.16693456272,10,1,EUA,13.75,0,7,1,1,1,1,0,1,3,0.0,0
34,15183.455249364906,80,870794.9980334933,18,2,Brasil,13.75,0,0,1,2,1,0,0,0,0,0.0,1
60,14617.552536243053,76,1916786.4703913813,15,1,Brasil,13.75,1,12,4,4,0,0,1,1,9,63284.60667404364,1
58,13159.644696150652,58,1782794.260844774,19,0,Brasil,5.0,0,1,2,1,1,0,0,0,0,0.0,0
59,17264.029678873994,85,1988077.9658433467,3,1,Alemanha,5.0,1,14,3,3,1,0,0,1,9,94223.83904339757,1
67,9844.860648610445,59,839492.1474794493,2,2,EUA,13.75,0,2,1,2,0,0,0,0,1,0.0,0
37,11251.76993410535,24,102671.28768476557,13,1,Brasil,13.75,0,1,1,1,1,0,0,1,0,0.0,0
62,12381.848165433186,28,618852.7226193271,13,0,Brasil,13.75,0,5,3,2,0,1,0,0,3,0.0,1
57,7881.556115642397,37,1354783.9958261636,9,2,Brasil,13.75,1,13,3,2,1,1,1,0,9,59850.77335815922,1
56,12907.727775200992,21,278975.9814371564,3,1,Brasil,2.0,0,7,3,3,0,1,0,0,3,0.0,0
66,5124.278348184612,33,606944.6357324021,2,0,Brasil,13.75,1,9,4,5,1,1,0,1,5,83120.77851868201,0
40,16187.818137712837,2,121770.66744426877,14,1,Brasil,13.75,0,2,2,1,0,0,0,0,2,0.0,0
64,12186.549466263863,101,955184.4063965662,16,1,Brasil,13.75,1,13,5,5,1,1,0,0,8,9593.338289894029,1
49,9916.428384384946,119,425752.14861322497,14,2,Brasil,13.75,0,7,2,3,0,0,0,0,3,0.0,0
69,8662.505550819515,83,191583.57352901468,4,1,Brasil,13.75,1,12,3,4,1,0,1,0,7,79269.35139748026,1
64,11061.68388152325,28,828319.4608701332,2,2,Brasil,13.75,0,1,3,2,1,0,0,0,1,0.0,0
50,14753.038843089655,15,708938.5547045683,16,2,Brasil,5.0,1,9,3,2,1,1,0,0,7,89536.80506652665,0
63,14190.955914950242,1,1079660.2965215298,8,1,EUA,13.75,1,8,5,5,0,0,0,1,5,92401.01519762784,1
22,9177.848210886157,107,1500586.9240741418,1,0,Brasil,13.75,0,1,2,2,0,0,0,0,0,0.0,0
60,8615.841309489462,28,234011.7854887454,18,2,Brasil,2.0,0,4,1,2,0,1,0,0,2,0.0,0
65,14627.59482527859,50,1584339.924517917,9,1,Brasil,13.75,1,10,5,5,1,0,0,1,6,6255.55988315236,1
51,9110.610381539882,35,62317.059951608426,12,2,Brasil,5.0,1,10,4,5,1,1,0,0,5,92548.83167901672,1
57,12239.639096318015,96,891772.7859667371,5,0,Brasil,13.75,1,8,4,5,1,0,1,1,6,38597.934567463104,1
28,12495.018570097109,28,1178986.2709029051,3,2,EUA,13.75,1,11,3,3,1,1,0,0,8,98182.1427904706,1
67,13248.248526906953,9,1914427.3595481971,8,2,Brasil,13.75,0,7,3,4,0,0,0,0,3,0.0,0
20,15433.081720727487,24,1152106.823470603,16,2,Brasil,5.0,0,0,3,4,1,0,0,0,0,0.0,0
50,6948.148252530709,63,325910.8946100633,18,0,Brasil,13.75,0,3,3,4,1,0,1,1,1,0.0,1
28,4355.362698958049,4,1039908.1926343791,12,1,Brasil,5.0,0,7,2,1,0,1,0,1,3,0.0,0
33,9730.210875086594,56,797610.0549109182,12,0,EUA,13.75,0,6,3,3,0,0,0,0,5,0.0,0
35,19206.113631328742,109,963917.5795244849,4,0,Brasil,13.75,0,5,3,4,0,0,0,0,3,0.0,0
47,20088.696400349516,41,402223.0591715836,10,0,Brasil,13.75,1,10,4,4,1,0,1,0,6,68218.37691044516,1
65,19324.70854226355,67,1006645.814199431,9,2,Brasil,13.75,1,13,4,3,1,1,0,0,9,48058.92570612395,1
27,11228.074528957242,48,308579.13093884493,4,1,Brasil,2.0,0,6,1,1,0,0,0,0,5,0.0,0
35,4871.539672060685,86,1490645.7305748311,1,1,EUA,2.0,0,4,3,2,0,1,0,0,3,0.0,0
55,2627.8435933926376,104,1191873.4578489398,5,2,Alemanha,13.75,0,5,3,4,0,0,0,0,4,0.0,0
36,9543.847353802355,58,166270.10626764878,3,1,Brasil,13.75,0,5,3,4,1,1,0,0,4,0.0,1
53,11207.705479402559,39,1780332.7911786698,11,2,EUA,5.0,0,1,1,1,0,0,0,0,1,0.0,0
30,17202.501604223835,119,1236595.4131851203,13,2,Brasil,5.0,1,10,5,4,1,1,1,1,7,35541.77178664236,1
63,15471.221838169782,113,639053.0397043845,11,1,Brasil,13.75,1,13,5,5,0,1,1,1,9,16580.199881042478,1
20,12909.620315966482,25,100828.37505934751,6,0,Brasil,13.75,1,10,4,3,0,0,1,1,6,62249.033831304645,1
27,8440.620916235433,60,1268131.1245855498,4,2,EUA,5.0,0,0,1,2,1,0,0,0,1,0.0,0
55,8156.881767020439,112,753146.1200831904,7,1,Brasil,13.75,0,0,2,3,1,0,0,0,0,0.0,0
18,13016.510748285742,117,1816160.0287081904,3,1,Brasil,13.75,0,2,3,2,0,0,0,0,1,0.0,0
44,14788.203915358907,86,79406.88710120735,10,2,Brasil,13.75,0,7,3,2,1,0,0,0,4,0.0,0
63,13567.525048982337,114,87813.84633106424,5,0,EUA,13.75,1,9,3,2,1,1,1,1,5,45535.253777063364,1
25,7861.608161573381,112,1899105.5809448014,19,1,Brasil,13.75,1,10,4,5,1,1,0,1,7,46524.27006842976,0
68,14602.670515168345,47,1930099.1519022174,18,1,Brasil,13.75,0,4,3,2,0,0,0,0,2,0.0,0
63,13703.643868405645,98,65207.031277550814,17,0,Brasil,13.75,0,7,2,1,0,0,0,0,5,0.0,0
59,7717.334375239287,61,1434906.1375332419,1,0,Brasil,5.0,0,3,2,2,0,1,0,0,3,0.0,0
34,8862.716118798977,84,450774.7561343925,5,2,Brasil,13.75,0,6,3,2,0,0,1,0,3,0.0,0
26,14753.983898246266,100,1405771.6049092843,17,0,Brasil,13.75,0,1,1,2,1,0,0,0,1,0.0,0
23,11061.969859416437,101,1738778.2653493874,9,2,Brasil,5.0,0,6,2,1,0,1,0,0,3,0.0,0
60,18356.58920654583,103,210654.64293592804,11,1,Brasil,13.75,0,2,3,3,0,0,0,0,2,0.0,0
42,14004.517104258306,27,485145.16935646365,7,1,EUA,13.75,0,4,3,3,0,1,0,0,3,0.0,0
56,10053.475247242923,111,57914.55996972471,7,2,EUA,2.0,0,3,3,2,0,0,0,0,1,0.0,0
66,11959.177598436268,113,97221.39243443718,2,1,Brasil,13.75,1,14,4,3,1,1,0,0,8,57183.42654020768,1
45,12253.533570550873,96,68939.53785337062,14,1,Brasil,13.75,1,10,3,2,1,1,0,1,5,92399.26483646617,1
50,9086.43874703316,42,1603357.889288565,16,0,Brasil,13.75,0,4,2,2,1,0,0,1,1,0.0,0
54,8349.647207289494,52,603602.4300772456,5,1,Brasil,13.75,0,6,1,2,0,1,0,0,3,0.0,0
26,14805.559575237998,93,991490.7647482583,18,1,Brasil,5.0,0,4,3,2,1,1,0,0,1,0.0,0
35,15381.093188168383,105,1577810.0845580625,4,0,EUA,13.75,0,3,1,1,0,1,0,0,1,0.0,0
38,14415.125878211835,48,994937.888786369,12,1,Brasil,13.75,0,6,1,2,0,0,0,0,3,0.0,0
19,18061.27237729521,32,864100.1646229462,19,1,EUA,13.75,0,7,2,2,0,0,0,1,3,0.0,0
60,9832.907055953592,24,33030.68091402303,13,2,Brasil,5.0,1,12,4,4,0,1,0,0,8,73093.25776070588,1
55,18697.08306428452,3,1140398.6100481448,6,1,Brasil,5.0,0,7,3,2,0,0,0,1,4,0.0,0
